cntry,age,ageg10,ageg05,religion,religion03,religion06,pvLIT,pvNUM,pvPSL,wageh
ISR,33,25-34,30-34,Jewish,Jewish,Jewish,286.5799,238.5526,254.8622,40.46
ISR,36,35-44,35-39,Jewish,Jewish,Jewish,295.5568,238.3405,,-1
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,183.1519,221.8755,,-1
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,229.3629,206.3174,258.6473,34
ISR,59,55-65,55-59,Jewish,Jewish,Jewish,294.8169,282.992,269.504,66.8
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,168.1509,115.2223,,
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,193.7067,197.6115,182.825,
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,234.332,223.687,256.3186,-1
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,280.8322,263.9162,303.271,35
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,285.3418,279.3219,306.3409,-1
ISR,54,45-54,50-54,Jewish,Jewish,Jewish,295.686,307.4055,260.9157,64.23
ISR,50,45-54,50-54,Jewish,Jewish,Jewish_Haredim,231.8972,211.1124,244.1192,26
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,279.728,265.3809,287.954,
ISR,35,35-44,35-39,Jewish,Jewish,Jewish,277.5259,284.5489,303.6018,33.91
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,273.9162,260.2628,309.0407,-1
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,199.2439,242.7742,,52.99
ISR,44,35-44,40-44,Jewish,Jewish,Jewish,237.667,257.4866,252.6345,
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,236.9789,258.7924,252.555,
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,200.3435,173.3024,194.3201,11.56
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,312.5944,323.338,347.7295,-1
ISR,64,55-65,60-65,Jewish,Jewish,Jewish,288.5046,289.0015,203.6389,105.1
ISR,42,35-44,40-44,Jewish,Jewish,Jewish,273.1806,285.1126,293.9755,-1
ISR,40,35-44,40-44,Jewish,Jewish,Jewish,211.6016,212.4432,230.5842,-1
ISR,52,45-54,50-54,Jewish,Jewish,Jewish,241.2982,280.2209,289.5699,36.92
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,221.7582,230.7906,210.8649,
ISR,40,35-44,40-44,Jewish,Jewish,Jewish,234.4315,239.264,238.8179,-1
ISR,33,25-34,30-34,Jewish,Jewish,Jewish,278.5022,269.0907,292.3192,-1
ISR,36,35-44,35-39,Jewish,Jewish,Jewish,289.4229,279.7692,260.8447,55.49
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,291.0229,297.6302,269.9304,-1
ISR,57,55-65,55-59,Jewish,Jewish,Jewish,244.9428,234.152,267.1441,87.35
ISR,34,25-34,30-34,Jewish,Jewish,Jewish_Haredim,286.0375,275.3548,,-1
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,193.77,195.547,256.0377,23
ISR,59,55-65,55-59,Jewish,Jewish,Jewish,258.9374,219.5588,,30
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,202.4782,177.4748,225.3267,50.26
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,269.9158,276.9377,323.735,-1
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,176.7375,206.6655,175.933,-1
ISR,34,25-34,30-34,Moslems,Arab,Moslems,203.9016,205.2272,237.8184,38.46
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,198.0696,232.7732,236.3053,-1
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,185.0934,214.571,218.6707,-1
ISR,24,16-24,20-24,Jewish,Jewish,Jewish,275.1398,228.8551,255.9525,17.34
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,210.7457,194.6889,230.1058,24.9
ISR,22,16-24,20-24,Jewish,Jewish,Jewish_Haredim,259.4399,273.8344,260.2374,23.13
ISR,61,55-65,60-65,Not_Classified,Not_Classified,Not_Classified,233.4499,187.9651,,-1
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,196.7754,189.6756,,11.56
ISR,44,35-44,40-44,Moslems,Arab,Moslems,173.8755,215.1178,199.3192,33
ISR,26,25-34,25-29,Jewish,Jewish,Jewish_Haredim,260.6758,278.6657,305.4586,32
ISR,55,55-65,55-59,Jewish,Jewish,Jewish_Haredim,185.6116,152.0027,,-1
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,272.8775,267.5715,298.5324,-1
ISR,19,16-24,16-19,Jewish,Jewish,Jewish_Haredim,245.8904,237.1614,264.6482,-1
ISR,28,25-34,25-29,Jewish,Jewish,Jewish_Haredim,243.9859,220.1218,,25
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,165.7363,177.5547,153.5152,-1
ISR,65,55-65,60-65,Jewish,Jewish,Jewish,105.6968,77.67538,,40
ISR,19,16-24,16-19,Jewish,Jewish,Jewish_Haredim,267.1694,276.008,280.128,-1
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,270.4678,261.8637,241.2327,34.68
ISR,49,45-54,45-49,Jewish,Jewish,Jewish,207.7405,205.9363,222.6221,25
ISR,65,55-65,60-65,Jewish,Jewish,Jewish,205.7943,213.1379,234.4419,-1
ISR,37,35-44,35-39,Jewish,Jewish,Jewish,223.7155,193.0426,249.5724,-1
ISR,50,45-54,50-54,Jewish,Jewish,Jewish,272.4362,207.5103,,25.6
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,297.3184,274.2428,233.8198,28
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,222.95,210.9886,223.8315,52.08
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,287.5201,283.0659,,30
ISR,16,16-24,16-19,Jewish,Jewish,Jewish_Haredim,232.2205,219.4126,243.2272,-1
ISR,60,55-65,60-65,Jewish,Jewish,Jewish,87.27892,88.2664,,-1
ISR,48,45-54,45-49,Jewish,Jewish,Jewish,221.3515,228.6287,203.794,-1
ISR,29,25-34,25-29,Jewish,Jewish,Jewish_Haredim,303.8699,307.2789,265.4944,-1
ISR,30,25-34,30-34,Jewish,Jewish,Jewish_Haredim,184.5943,160.3836,,25.9
ISR,35,35-44,35-39,Jewish,Jewish,Jewish_Haredim,291.8427,293.9037,260.2649,-1
ISR,61,55-65,60-65,Jewish,Jewish,Jewish_Haredim,174.0243,174.3617,,28
ISR,49,45-54,45-49,Jewish,Jewish,Jewish_Haredim,278.074,242.2053,,-1
ISR,39,35-44,35-39,Jewish,Jewish,Jewish_Haredim,225.6066,217.3877,147.7853,50
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,246.4402,220.0434,306.921,23
ISR,24,16-24,20-24,Jewish,Jewish,Jewish_Haredim,185.4357,195.7305,,-1
ISR,30,25-34,30-34,Jewish,Jewish,Jewish_Haredim,240.1482,182.8968,,62
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,269.7406,232.2521,290.9773,-1
ISR,28,25-34,25-29,Jewish,Jewish,Jewish,266.9059,266.2363,280.3062,37.2
ISR,34,25-34,30-34,Jewish,Jewish,Jewish,256.7824,222.4315,287.5741,-1
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,195.0725,196.2467,250.7168,-1
ISR,19,16-24,16-19,Jewish,Jewish,Jewish_Haredim,265.5565,244.4885,,-1
ISR,36,35-44,35-39,Jewish,Jewish,Jewish_Haredim,199.818,169.6438,,27.75
ISR,47,45-54,45-49,Jewish,Jewish,Jewish_Haredim,289.7419,232.4281,,-1
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,255.4842,227.9257,351.9185,60
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,251.2749,266.7191,266.6777,86.71
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,315.2839,289.8988,342.0702,62.5
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,278.9569,330.7667,339.7356,-1
ISR,52,45-54,50-54,Jewish,Jewish,Jewish,154.6526,182.8751,233.9342,
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,236.4757,262.2271,222.9821,83.65
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,219.6541,195.2549,,23
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,226.3544,205.796,238.8617,173.41
ISR,62,55-65,60-65,Jewish,Jewish,Jewish_Haredim,222.2334,262.8852,,-1
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,300.066,282.0894,319.158,20
ISR,63,55-65,60-65,Jewish,Jewish,Jewish,113.5607,81.34108,,-1
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,243.057,256.981,255.1908,-1
ISR,46,45-54,45-49,Jewish,Jewish,Jewish_Haredim,215.5704,232.9882,285.9569,23.12
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,283.1864,246.0924,269.9916,3.98
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,240.5752,247.0379,292.3117,30
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,268.3922,257.5312,301.4537,26.67
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,267.3314,266.4278,314.7178,70
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,239.8524,236.2999,264.0299,35
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,245.1619,244.0165,312.8785,23.18
ISR,33,25-34,30-34,Jewish,Jewish,Jewish,235.1876,242.8483,286.2798,46.24
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,310.0448,333.8123,296.8354,35.97
ISR,33,25-34,30-34,Jewish,Jewish,Jewish,267.5158,283.539,278.2626,28
ISR,54,45-54,50-54,Jewish,Jewish,Jewish,256.5251,279.0028,290.6198,-1
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,195.1978,198.4897,272.7609,25
ISR,42,35-44,40-44,Not_Classified,Not_Classified,Not_Classified,255.0318,214.3017,,
ISR,36,35-44,35-39,Jewish,Jewish,Jewish_Haredim,166.5757,190.599,,-1
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,290.2089,274.6464,337.6169,1.16
ISR,44,35-44,40-44,Jewish,Jewish,Jewish,220.8372,135.6365,,25
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,285.1091,280.2821,265.5805,375.72
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,234.6611,228.9546,227.7428,-1
ISR,27,25-34,25-29,Jewish,Jewish,Jewish,326.2751,249.2779,,-1
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,194.5982,206.76,276.7396,25
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,311.6846,294.1506,303.9177,2.07
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,212.2258,230.3833,242.0092,-1
ISR,44,35-44,40-44,Jewish,Jewish,Jewish,279.4048,289.1742,298.1505,104.05
ISR,28,25-34,25-29,Jewish,Jewish,Jewish,209.4916,186.0277,241.0986,24
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,196.4896,215.3839,298.5669,60.12
ISR,26,25-34,25-29,Jewish,Jewish,Jewish,269.5235,276.0338,305.4763,25
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,274.5514,296.4733,319.1606,35
ISR,59,55-65,55-59,Jewish,Jewish,Jewish,220.806,205.8299,,-1
ISR,46,45-54,45-49,Jewish,Jewish,Jewish,256.7834,236.4859,284.8752,-1
ISR,29,25-34,25-29,Jewish,Jewish,Jewish,224.6494,166.978,,46.24
ISR,27,25-34,25-29,Jewish,Jewish,Jewish,264.7196,250.2724,257.582,39.31
ISR,24,16-24,20-24,Jewish,Jewish,Jewish,205.8117,179.2586,,25
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,261.6899,248.9359,237.8057,-1
ISR,52,45-54,50-54,Jewish,Jewish,Jewish_Haredim,202.1736,199.0079,,-1
ISR,17,16-24,16-19,Jewish,Jewish,Jewish_Haredim,250.447,252.2112,,-1
ISR,18,16-24,16-19,Jewish,Jewish,Jewish_Haredim,250.8804,247.3788,,-1
ISR,31,25-34,30-34,Jewish,Jewish,Jewish_Haredim,159.7243,125.7615,,-1
ISR,20,16-24,20-24,Jewish,Jewish,Jewish_Haredim,247.5271,292.4009,292.1054,24
ISR,42,35-44,40-44,Jewish,Jewish,Jewish_Haredim,142.897,126.9681,,-1
ISR,42,35-44,40-44,Jewish,Jewish,Jewish_Haredim,273.3375,239.9867,,
ISR,16,16-24,16-19,Jewish,Jewish,Jewish_Haredim,253.6346,265.5978,250.3335,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish_Haredim,286.2969,284.4034,298.9607,-1
ISR,29,25-34,25-29,Jewish,Jewish,Jewish_Haredim,188.224,192.3757,220.4203,-1
ISR,39,35-44,35-39,Jewish,Jewish,Jewish_Haredim,219.0066,217.5891,251.3774,41.62
ISR,39,35-44,35-39,Jewish,Jewish,Jewish_Haredim,321.086,282.0358,,
ISR,18,16-24,16-19,Jewish,Jewish,Jewish_Haredim,239.9662,222.1779,,-1
ISR,28,25-34,25-29,Jewish,Jewish,Jewish_Haredim,196.817,205.278,,-1
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,237.7246,188.1028,,-1
ISR,34,25-34,30-34,Jewish,Jewish,Jewish_Haredim,272.2669,281.1177,276.3905,25
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,266.8006,265.5918,251.8985,27
ISR,35,35-44,35-39,Jewish,Jewish,Jewish,248.9057,287.662,293.2356,
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,331.9899,302.7545,,-1
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,266.202,291.2597,258.033,-1
ISR,29,25-34,25-29,Jewish,Jewish,Jewish,324.4692,333.9693,331.0124,36
ISR,46,45-54,45-49,Jewish,Jewish,Jewish,179.1398,192.6255,206.8325,46.24
ISR,42,35-44,40-44,Jewish,Jewish,Jewish,223.3549,248.016,250.8821,69.9
ISR,42,35-44,40-44,Not_Classified,Not_Classified,Not_Classified,244.8541,272.1979,251.6631,46.73
ISR,40,35-44,40-44,Jewish,Jewish,Jewish,281.8432,220.6293,,-1
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,246.3246,269.0962,267.3173,-1
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,233.2631,254.1781,305.7345,25
ISR,40,35-44,40-44,Jewish,Jewish,Jewish,208.2007,255.3305,240.7153,35
ISR,29,25-34,25-29,Jewish,Jewish,Jewish,302.8878,313.256,321.1518,69.36
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,253.7498,249.9144,244.1345,90
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,329.5945,330.1813,338.1078,-1
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,306.1786,338.3513,321.3461,64.52
ISR,29,25-34,25-29,Jewish,Jewish,Jewish,316.586,328.5216,275.4465,42.39
ISR,63,55-65,60-65,Jewish,Jewish,Jewish,273.3198,318.3403,299.2554,118.18
ISR,57,55-65,55-59,Jewish,Jewish,Jewish,249.6231,258.4413,,-1
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,234.8667,238.1214,206.9813,-1
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,292.8165,301.1027,338.9839,27
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,333.1636,323.0967,310.285,96.34
ISR,35,35-44,35-39,Jewish,Jewish,Jewish,259.753,261.8043,249.5476,77.07
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,260.8466,263.0371,,115.61
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,203.2669,213.8438,243.4815,3.01
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,295.3954,335.3725,294.7819,-1
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,242.9718,220.2709,,
ISR,39,35-44,35-39,Jewish,Jewish,Jewish_Haredim,273.2009,269.4112,188.096,17.62
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,262.3825,269.3223,292.8149,46.24
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,230.474,269.0692,267.4248,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,190.5358,157.6725,223.8306,24
ISR,51,45-54,50-54,Jewish,Jewish,Jewish,192.0035,184.5111,,-1
ISR,37,35-44,35-39,Jewish,Jewish,Jewish,313.4973,348.5254,327.6718,-1
ISR,32,25-34,30-34,Jewish,Jewish,Jewish_Haredim,313.8695,324.2197,,9.25
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,350.4629,323.004,320.1194,-1
ISR,56,55-65,55-59,Jewish,Jewish,Jewish,241.8917,278.8301,235.763,
ISR,64,55-65,60-65,Jewish,Jewish,Jewish_Haredim,278.3084,304.1685,,-1
ISR,28,25-34,25-29,Jewish,Jewish,Jewish,278.2663,298.2068,329.4087,26
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,202.0382,215.2744,175.0664,36.99
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,304.2615,333.9629,301.3691,39.23
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,217.8676,263.2702,266.2637,-1
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,216.4459,182.5365,215.3959,-1
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,305.6654,284.8132,319.1063,38.54
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,238.0144,266.2547,212.9507,56.52
ISR,39,35-44,35-39,Jewish,Jewish,Jewish,341.3281,343.035,348.7655,173.41
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,188.893,176.781,238.6899,-1
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,287.6885,306.1391,327.586,-1
ISR,29,25-34,25-29,Jewish,Jewish,Jewish,262.8789,220.5051,,25
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,177.2142,172.6041,,29.73
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,214.5842,236.363,235.1385,24
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,254.3601,231.1954,234.5733,-1
ISR,26,25-34,25-29,Jewish,Jewish,Jewish,294.9834,300.3654,307.9561,-1
ISR,27,25-34,25-29,Jewish,Jewish,Jewish,222.4776,219.8295,219.2326,52.99
ISR,47,45-54,45-49,Jewish,Jewish,Jewish_Haredim,216.62,220.9465,198.8391,-1
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,237.7212,252.4575,269.6893,-1
ISR,27,25-34,25-29,Jewish,Jewish,Jewish_Haredim,268.6273,308.6908,230.8481,-1
ISR,50,45-54,50-54,Jewish,Jewish,Jewish,221.6512,252.1648,226.3714,43.59
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,226.8607,225.9403,244.5386,-1
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,155.6717,140.1524,194.3238,25
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,215.1864,236.2695,245.1972,
ISR,59,55-65,55-59,Jewish,Jewish,Jewish,145.7669,111.5151,,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,251.9993,254.6988,285.0949,23.12
ISR,26,25-34,25-29,Jewish,Jewish,Jewish_Haredim,241.7031,162.3305,,-1
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,294.2911,303.0573,306.2198,-1
ISR,40,35-44,40-44,Jewish,Jewish,Jewish_Haredim,224.62,214.2847,239.6975,
ISR,16,16-24,16-19,Jewish,Jewish,Jewish_Haredim,191.3956,168.4279,180.3082,-1
ISR,53,45-54,50-54,Jewish,Jewish,Jewish_Haredim,263.6887,260.8703,,-1
ISR,65,55-65,60-65,Jewish,Jewish,Jewish,188.7799,190.3274,,-1
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,289.2028,280.0321,306.0935,-1
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,295.7851,263.859,290.106,23.14
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,211.7365,267.6768,198.1299,-1
ISR,27,25-34,25-29,Jewish,Jewish,Jewish,282.1095,279.0021,280.0945,26.42
ISR,28,25-34,25-29,Jewish,Jewish,Jewish_Haredim,298.5668,278.2168,291.9586,
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,213.7568,233.3463,,-1
ISR,34,25-34,30-34,Jewish,Jewish,Jewish,369.5529,354.6353,368.1516,-1
ISR,59,55-65,55-59,Jewish,Jewish,Jewish,289.3382,220.7601,,-1
ISR,34,25-34,30-34,Jewish,Jewish,Jewish,232.2765,262.8371,278.9581,
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,212.0583,226.1917,261.9932,
ISR,59,55-65,55-59,Jewish,Jewish,Jewish,187.4465,134.8563,,24
ISR,40,35-44,40-44,Jewish,Jewish,Jewish,283.2092,280.2549,,-1
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,201.0952,221.4237,243.942,6.67
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,197.6246,208.1094,234.088,-1
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,106.5639,92.88728,,-1
ISR,27,25-34,25-29,Jewish,Jewish,Jewish,246.4161,209.5116,239.2842,25
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,345.8052,371.7357,329.8153,88.93
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,191.6155,241.5851,202.2453,46.24
ISR,35,35-44,35-39,Jewish,Jewish,Jewish_Haredim,236.3588,260.0062,249.0622,60.69
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,187.9859,211.7484,,-1
ISR,60,55-65,60-65,Jewish,Jewish,Jewish_Haredim,212.8797,248.2501,,51.38
ISR,41,35-44,40-44,Jewish,Jewish,Jewish_Haredim,244.9013,244.9016,249.8369,-1
ISR,21,16-24,20-24,Jewish,Jewish,Jewish_Haredim,254.9822,255.4943,247.7687,23.12
ISR,40,35-44,40-44,Not_Classified,Not_Classified,Not_Classified,213.9535,215.3885,232.8638,23.12
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,190.4693,179.9098,245.3159,-1
ISR,19,16-24,16-19,Jewish,Jewish,Jewish_Haredim,282.5748,295.1058,286.3092,-1
ISR,30,25-34,30-34,Jewish,Jewish,Jewish_Haredim,214.4579,222.7646,,29
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,267.666,279.4082,,
ISR,35,35-44,35-39,Jewish,Jewish,Jewish,271.1599,307.1739,318.5851,
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,217.4588,235.7179,211.3787,30
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,335.2183,361.7813,335.1274,-1
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,267.4139,278.01,323.0103,-1
ISR,61,55-65,60-65,Jewish,Jewish,Jewish,178.6987,218.6524,192.0299,95.38
ISR,46,45-54,45-49,Jewish,Jewish,Jewish,248.245,227.2694,,24.98
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,268.6153,250.0501,,37
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,263.7338,240.1124,257.2272,28
ISR,39,35-44,35-39,Jewish,Jewish,Jewish,211.7299,233.5097,210.2656,52.02
ISR,24,16-24,20-24,Jewish,Jewish,Jewish,215.1827,211.1548,236.1581,23.12
ISR,29,25-34,25-29,Not_Classified,Not_Classified,Not_Classified,214.1551,173.219,,3
ISR,63,55-65,60-65,Jewish,Jewish,Jewish,120.3303,141.1858,190.418,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,308.4804,308.9124,293.5871,-1
ISR,44,35-44,40-44,Jewish,Jewish,Jewish,189.9193,177.2584,154.3521,28.9
ISR,16,16-24,16-19,Jewish,Jewish,Jewish_Haredim,225.2336,223.4663,237.7767,-1
ISR,34,25-34,30-34,Jewish,Jewish,Jewish_Haredim,284.4264,307.362,309.9471,38.54
ISR,33,25-34,30-34,Jewish,Jewish,Jewish,272.0073,298.538,327.057,-1
ISR,28,25-34,25-29,Jewish,Jewish,Jewish,226.0532,246.8529,269.7676,50.91
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,271.5576,243.579,,23.12
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,274.5453,262.1688,287.2483,23.12
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,224.6602,278.2391,278.2272,-1
ISR,24,16-24,20-24,Jewish,Jewish,Jewish,218.3532,228.7035,258.7874,25.05
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,197.0172,222.9202,220.8018,25
ISR,53,45-54,50-54,Jewish,Jewish,Jewish_Haredim,188.905,206.9523,187.2192,-1
ISR,37,35-44,35-39,Jewish,Jewish,Jewish,260.734,250.9129,,46.24
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,279.7244,265.7131,299.5769,23
ISR,64,55-65,60-65,Jewish,Jewish,Jewish,239.638,185.0294,,-1
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,135.2271,113.0775,,-1
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,167.019,188.9041,145.504,36.99
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,325.1901,299.1384,320.4234,23
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,202.7281,165.6177,192.4709,23
ISR,59,55-65,55-59,Not_Classified,Not_Classified,Not_Classified,223.5924,217.8329,195.261,-1
ISR,54,45-54,50-54,Jewish,Jewish,Jewish,55.96948,92.40465,,-1
ISR,56,55-65,55-59,Jewish,Jewish,Jewish_Haredim,241.4613,205.7459,,-1
ISR,52,45-54,50-54,Moslems,Arab,Moslems,266.3121,230.6402,,-1
ISR,61,55-65,60-65,Jewish,Jewish,Jewish,223.6426,239.2626,293.2159,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,187.2408,119.3057,,-1
ISR,49,45-54,45-49,Jewish,Jewish,Jewish,64.60226,71.50725,,-1
ISR,49,45-54,45-49,Not_Classified,Not_Classified,Not_Classified,215.9618,193.1545,216.8234,-1
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,200.5806,188.8461,193.308,20
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,266.8588,260.5892,264.498,21
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,318.2107,310.0248,360.8719,-1
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,301.2388,293.4929,287.5248,46.24
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,336.6602,333.207,339.64,23
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,244.2672,203.4749,235.6069,35
ISR,30,25-34,30-34,Not_Classified,Not_Classified,Not_Classified,236.0966,256.1299,245.8972,32.37
ISR,45,45-54,45-49,Jewish,Jewish,Jewish_Haredim,186.4731,204.3923,,23
ISR,57,55-65,55-59,Jewish,Jewish,Jewish,218.6198,194.7027,235.7171,-1
ISR,64,55-65,60-65,Jewish,Jewish,Jewish,267.6195,290.2964,,23
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,255.97,244.1692,277.4119,-1
ISR,36,35-44,35-39,Jewish,Jewish,Jewish,212.366,233.3178,223.387,55.49
ISR,56,55-65,55-59,Jewish,Jewish,Jewish,239.9876,239.8223,,-1
ISR,42,35-44,40-44,Jewish,Jewish,Jewish,297.0773,303.969,247.103,-1
ISR,24,16-24,20-24,Jewish,Jewish,Jewish,313.0613,335.8022,298.3148,43.93
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,241.0606,229.1664,282.0759,42.04
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,134.1273,146.6567,,
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,300.3948,316.5939,294.3592,-1
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,311.7001,329.3939,326.1053,
ISR,37,35-44,35-39,Jewish,Jewish,Jewish,280.5762,261.9185,314.1353,-1
ISR,22,16-24,20-24,Jewish,Jewish,Jewish_Haredim,286.6585,289.6599,274.614,-1
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,333.2092,370.3166,335.8145,84.08
