OrderID,OrderDate,Cutomer Name,Customer Country,Customer City,Product Code@ProductName@Sales Cost,Sales Quantity,Sales Price,Fee,Department ,Discount
11008,08/04/2020,Ernst Handel,Austria,Graz,34@Sasquatch Ale@5.39308,90,14,8741,Defense,9
11008,08/04/2020,Ernst Handel,Austria,Graz,71@Flotemysost@8.28223,21,21.5,5762,Agriculture and Rural Development,21
11009,08/04/2020,Godos Cocina T?pica,Spain,Sevilla,24@Guaran? Fant?stica@1.73349,12,4.5,6046,Agriculture and Rural Development,23
11009,08/04/2020,Godos Cocina T?pica,Spain,Sevilla,36@Inlagd Sill@7.31918,18,19,7778,Agriculture and Rural Development,23
11009,08/04/2020,Godos Cocina T?pica,Spain,Sevilla,60@Camembert Pierrot@13.09748,9,34,8329,Culture and Sports,21
11010,09/04/2020,Reggiani Caseifici,Italy,Reggio Emilia,7@Uncle Bob's Organic Dried Pears@11.5566,20,30,6636,Economy and Industry,12
11010,09/04/2020,Reggiani Caseifici,Italy,Reggio Emilia,24@Guaran? Fant?stica@1.73349,10,4.5,9997,Communications,16
11011,09/04/2020,Alfreds Futterkiste,Israel,Netivot,58@Escargots de Bourgogne@5.104165,40,13.25,7710,Communications,15
11011,09/04/2020,Alfreds Futterkiste,Israel,Netivot,71@Flotemysost@8.28223,20,21.5,5499,Communications,21
11012,09/04/2020,Frankenversand,Israel,Haifa,19@Teatime Chocolate Biscuits@3.544024,50,9.2,7247,Finance,24
11012,09/04/2020,Frankenversand,Israel,Haifa,60@Camembert Pierrot@13.09748,36,34,10326,Agriculture and Rural Development,6
11012,09/04/2020,Frankenversand,Israel,Haifa,71@Flotemysost@8.28223,60,21.5,5092,Culture and Sports,23
11013,09/04/2020,Romero y tomillo,Spain,Madrid,23@Tunnbr?d@3.46698,10,9,6145,Culture and Sports,23
11013,09/04/2020,Romero y tomillo,Spain,Madrid,42@Singaporean Hokkien Fried Mee@5.39308,4,14,6461,Economy and Industry,14
11013,09/04/2020,Romero y tomillo,Spain,Madrid,45@Rogede sild@3.65959,20,9.5,10720,Defense,11
11013,09/04/2020,Romero y tomillo,Spain,Madrid,68@Scottish Longbreads@4.81525,2,12.5,5656,Economy and Industry,24
11014,10/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,41@Jack's New England Clam Chowder@3.717373,28,9.65,8851,Agriculture and Rural Development,23
11015,10/04/2020,Sant? Gourmet,Norway,Stavern,30@Nord-Ost Matjeshering@9.9733458,15,25.89,5456,Economy and Industry,25
11015,10/04/2020,Sant? Gourmet,Norway,Stavern,77@Original Frankfurter gr?ne So?e@5.00786,18,13,11132,Economy and Industry,14
11016,10/04/2020,Around the Horn,UK,Colchester,31@Gorgonzola Telino@4.81525,15,12.5,6380,Agriculture and Rural Development,13
11016,10/04/2020,Around the Horn,UK,Colchester,36@Inlagd Sill@7.31918,16,19,12141,Agriculture and Rural Development,22
11017,13/04/2020,Ernst Handel,Austria,Graz,3@Aniseed Syrup@3.8522,25,10,11387,Communications,9
11017,13/04/2020,Ernst Handel,Austria,Graz,59@Raclette Courdavault@21.1871,110,55,5102,Economy and Industry,6
11017,13/04/2020,Ernst Handel,Austria,Graz,70@Outback Lager@5.7783,30,15,8751,Defense,25
11018,13/04/2020,Lonesome Pine Restaurant,USA,Portland,12@Queso Manchego La Pastora@14.63836,20,38,9380,Culture and Sports,11
11018,13/04/2020,Lonesome Pine Restaurant,USA,Portland,18@Carnarvon Tigers@24.07625,10,62.5,6115,Communications,12
11018,13/04/2020,Lonesome Pine Restaurant,USA,Portland,56@Gnocchi di nonna Alice@14.63836,5,38,11269,Culture and Sports,24
11019,13/04/2020,Rancho grande,Argentina,Buenos Aires,46@Spegesild@4.62264,3,12,5407,Communications,18
11019,13/04/2020,Rancho grande,Argentina,Buenos Aires,49@Maxilaku@7.7044,2,20,7179,Economy and Industry,13
11020,14/04/2020,Ottilies K?seladen,Israel,Hadera,10@Ikura@11.94182,24,31,11473,Economy and Industry,25
11021,14/04/2020,QUICK-Stop,Israel,Bat Yam,2@Chang@7.31918,11,19,11421,Economy and Industry,14
11021,14/04/2020,QUICK-Stop,Israel,Bat Yam,20@Sir Rodney's Marmalade@31.20282,15,81,9074,Culture and Sports,12
11021,14/04/2020,QUICK-Stop,Israel,Bat Yam,26@Gumb?r Gummib?rchen@12.0304206,63,31.23,12286,Agriculture and Rural Development,10
11021,14/04/2020,QUICK-Stop,Israel,Bat Yam,51@Manjimup Dried Apples@20.41666,44,53,7094,Economy and Industry,23
11021,14/04/2020,QUICK-Stop,Israel,Bat Yam,72@Mozzarella di Giovanni@13.405656,35,34.8,7232,Energy,5
11022,14/04/2020,Hanari Carnes,Brazil,Rio de Janeiro,19@Teatime Chocolate Biscuits@3.544024,35,9.2,10807,Economy and Industry,25
11022,14/04/2020,Hanari Carnes,Brazil,Rio de Janeiro,69@Gudbrandsdalsost@13.86792,30,36,9362,Energy,8
11023,14/04/2020,B's Beverages,UK,London,7@Uncle Bob's Organic Dried Pears@11.5566,4,30,7201,Culture and Sports,6
11023,14/04/2020,B's Beverages,UK,London,43@Ipoh Coffee@17.72012,30,46,11343,Culture and Sports,16
11024,15/04/2020,Eastern Connection,UK,London,26@Gumb?r Gummib?rchen@12.0304206,12,31.23,7690,Finance,13
11024,15/04/2020,Eastern Connection,UK,London,33@Geitost@0.96305,30,2.5,10642,Finance,20
11024,15/04/2020,Eastern Connection,UK,London,65@Louisiana Fiery Hot Pepper Sauce@8.108881,21,21.05,10525,Economy and Industry,10
11024,15/04/2020,Eastern Connection,UK,London,71@Flotemysost@8.28223,50,21.5,12270,Communications,9
11025,15/04/2020,Wartian Herkku,Finland,Oulu,1@Chai@6.93396,10,18,8150,Communications,5
11025,15/04/2020,Wartian Herkku,Finland,Oulu,13@Konbu@2.31132,20,6,6652,Energy,20
11026,15/04/2020,Franchi S.p.A.,Italy,Torino,18@Carnarvon Tigers@24.07625,8,62.5,5985,Economy and Industry,12
11026,15/04/2020,Franchi S.p.A.,Italy,Torino,51@Manjimup Dried Apples@20.41666,10,53,9280,Agriculture and Rural Development,18
11027,16/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,24@Guaran? Fant?stica@1.73349,30,4.5,5160,Culture and Sports,12
11027,16/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,62@Tarte au sucre@18.991346,21,49.3,7850,Agriculture and Rural Development,16
11028,16/04/2020,K?niglich Essen,Israel,Dimona,55@P?t? chinois@9.24528,35,24,7063,Communications,15
11028,16/04/2020,K?niglich Essen,Israel,Dimona,59@Raclette Courdavault@21.1871,24,55,9922,Culture and Sports,22
11029,16/04/2020,Chop-suey Chinese,Switzerland,Bern,56@Gnocchi di nonna Alice@14.63836,20,38,5111,Defense,10
11029,16/04/2020,Chop-suey Chinese,Switzerland,Bern,63@Vegie-spread@16.911158,12,43.9,5155,Economy and Industry,12
11030,17/04/2020,Save-a-lot Markets,USA,Boise,2@Chang@7.31918,100,19,10428,Culture and Sports,18
11030,17/04/2020,Save-a-lot Markets,USA,Boise,5@Chef Anton's Gumbo Mix@8.224447,70,21.35,10358,Communications,22
11030,17/04/2020,Save-a-lot Markets,USA,Boise,29@Th?ringer Rostbratwurst@47.6863838,60,123.79,10716,Culture and Sports,21
11030,17/04/2020,Save-a-lot Markets,USA,Boise,59@Raclette Courdavault@21.1871,100,55,5686,Agriculture and Rural Development,24
11031,17/04/2020,Save-a-lot Markets,USA,Boise,1@Chai@6.93396,45,18,6229,Economy and Industry,6
11031,17/04/2020,Save-a-lot Markets,USA,Boise,13@Konbu@2.31132,80,6,9433,Culture and Sports,8
11031,17/04/2020,Save-a-lot Markets,USA,Boise,24@Guaran? Fant?stica@1.73349,21,4.5,8768,Energy,12
11031,17/04/2020,Save-a-lot Markets,USA,Boise,64@Wimmers gute Semmelkn?del@12.808565,20,33.25,9825,Finance,25
11031,17/04/2020,Save-a-lot Markets,USA,Boise,71@Flotemysost@8.28223,16,21.5,10184,Culture and Sports,14
11032,17/04/2020,White Clover Markets,USA,Seattle,36@Inlagd Sill@7.31918,35,19,11688,Finance,23
11032,17/04/2020,White Clover Markets,USA,Seattle,38@C?te de Blaye@101.50547,25,263.5,5951,Finance,15
11032,17/04/2020,White Clover Markets,USA,Seattle,59@Raclette Courdavault@21.1871,30,55,7170,Agriculture and Rural Development,25
11033,17/04/2020,Richter Supermarkt,Switzerland,Gen?ve,53@Perth Pasties@12.635216,70,32.8,10989,Culture and Sports,8
11033,17/04/2020,Richter Supermarkt,Switzerland,Gen?ve,69@Gudbrandsdalsost@13.86792,36,36,6201,Communications,7
11034,20/04/2020,Old World Delicatessen,USA,Anchorage,21@Sir Rodney's Scones@3.8522,15,10,5751,Communications,16
11034,20/04/2020,Old World Delicatessen,USA,Anchorage,44@Gula Malacca@7.492529,12,19.45,11399,Economy and Industry,7
11034,20/04/2020,Old World Delicatessen,USA,Anchorage,61@Sirop d'?rable@10.97877,6,28.5,10456,Economy and Industry,10
11035,20/04/2020,Supr?mes d?lices,Belgium,Charleroi,1@Chai@6.93396,10,18,8354,Culture and Sports,21
11035,20/04/2020,Supr?mes d?lices,Belgium,Charleroi,35@Steeleye Stout@6.93396,60,18,11173,Defense,19
11035,20/04/2020,Supr?mes d?lices,Belgium,Charleroi,42@Singaporean Hokkien Fried Mee@5.39308,30,14,6332,Defense,21
11035,20/04/2020,Supr?mes d?lices,Belgium,Charleroi,54@Tourti?re@2.869889,10,7.45,11040,Defense,11
11036,20/04/2020,Drachenblut Delikatessen,Israel,Holon,13@Konbu@2.31132,7,6,9095,Finance,16
11036,20/04/2020,Drachenblut Delikatessen,Israel,Holon,59@Raclette Courdavault@21.1871,30,55,6142,Culture and Sports,25
11037,21/04/2020,Godos Cocina T?pica,Spain,Sevilla,70@Outback Lager@5.7783,4,15,5485,Agriculture and Rural Development,19
11038,21/04/2020,Supr?mes d?lices,Belgium,Charleroi,40@Boston Crab Meat@7.088048,5,18.4,11708,Agriculture and Rural Development,24
11038,21/04/2020,Supr?mes d?lices,Belgium,Charleroi,52@Filo Mix@2.69654,2,7,8778,Defense,9
11038,21/04/2020,Supr?mes d?lices,Belgium,Charleroi,71@Flotemysost@8.28223,30,21.5,6425,Defense,6
11039,21/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,28@R?ssle Sauerkraut@17.566032,20,45.6,6714,Finance,16
11039,21/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,35@Steeleye Stout@6.93396,24,18,6670,Communications,21
11039,21/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,49@Maxilaku@7.7044,60,20,8115,Defense,23
11039,21/04/2020,LINO-Delicateses,Venezuela,I. de Margarita,57@Ravioli Angelo@7.51179,28,19.5,9409,Culture and Sports,6
11040,22/04/2020,Great Lakes Food Market,USA,Eugene,21@Sir Rodney's Scones@3.8522,20,10,6155,Economy and Industry,12
11041,22/04/2020,Chop-suey Chinese,Switzerland,Bern,2@Chang@7.31918,30,19,6061,Communications,23
11041,22/04/2020,Chop-suey Chinese,Switzerland,Bern,63@Vegie-spread@16.911158,30,43.9,11488,Finance,15
11042,22/04/2020,Com?rcio Mineiro,Brazil,Sao Paulo,44@Gula Malacca@7.492529,15,19.45,6729,Energy,25
11042,22/04/2020,Com?rcio Mineiro,Brazil,Sao Paulo,61@Sirop d'?rable@10.97877,4,28.5,11752,Communications,7
11043,22/04/2020,Sp?cialit?s du monde,France,Paris,11@Queso Cabrales@8.08962,10,21,10965,Finance,22
11044,23/04/2020,Wolski  Zajazd,Poland,Warszawa,62@Tarte au sucre@18.991346,12,49.3,6874,Finance,11
11045,23/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,33@Geitost@0.96305,15,2.5,5783,Communications,14
11045,23/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,51@Manjimup Dried Apples@20.41666,24,53,12350,Economy and Industry,11
11046,23/04/2020,Die Wandernde Kuh,Israel,Ashdod,12@Queso Manchego La Pastora@14.63836,20,38,10026,Communications,20
11046,23/04/2020,Die Wandernde Kuh,Israel,Ashdod,32@Mascarpone Fabioli@12.32704,15,32,10032,Finance,18
11046,23/04/2020,Die Wandernde Kuh,Israel,Ashdod,35@Steeleye Stout@6.93396,18,18,6650,Culture and Sports,7
11047,24/04/2020,Eastern Connection,UK,London,1@Chai@6.93396,25,18,11343,Energy,22
11047,24/04/2020,Eastern Connection,UK,London,5@Chef Anton's Gumbo Mix@8.224447,30,21.35,9106,Defense,19
11048,24/04/2020,Bottom-Dollar Markets,Canada,Tsawassen,68@Scottish Longbreads@4.81525,42,12.5,7782,Finance,6
11049,24/04/2020,Gourmet Lanchonetes,Brazil,Campinas,2@Chang@7.31918,10,19,7221,Communications,24
11049,24/04/2020,Gourmet Lanchonetes,Brazil,Campinas,12@Queso Manchego La Pastora@14.63836,4,38,6336,Communications,22
11050,27/04/2020,Folk och f? HB,Sweden,Br?cke,76@Lakkalik??ri@6.93396,50,18,5774,Defense,11
11051,27/04/2020,La maison d'Asie,France,Toulouse,24@Guaran? Fant?stica@1.73349,10,4.5,6512,Economy and Industry,15
11052,27/04/2020,Hanari Carnes,Brazil,Rio de Janeiro,43@Ipoh Coffee@17.72012,30,46,10665,Finance,22
11052,27/04/2020,Hanari Carnes,Brazil,Rio de Janeiro,61@Sirop d'?rable@10.97877,10,28.5,6086,Economy and Industry,14
11053,27/04/2020,Piccolo und mehr,Austria,Salzburg,18@Carnarvon Tigers@24.07625,35,62.5,9542,Energy,21
11053,27/04/2020,Piccolo und mehr,Austria,Salzburg,32@Mascarpone Fabioli@12.32704,20,32,10109,Culture and Sports,10
11053,27/04/2020,Piccolo und mehr,Austria,Salzburg,64@Wimmers gute Semmelkn?del@12.808565,25,33.25,6016,Agriculture and Rural Development,8
11054,28/04/2020,Cactus Comidas para llevar,Argentina,Buenos Aires,33@Geitost@0.96305,10,2.5,9611,Agriculture and Rural Development,12
11054,28/04/2020,Cactus Comidas para llevar,Argentina,Buenos Aires,67@Laughing Lumberjack Lager@5.39308,20,14,11838,Finance,6
11055,28/04/2020,HILARION-Abastos,Venezuela,San Crist?bal,24@Guaran? Fant?stica@1.73349,15,4.5,6755,Economy and Industry,19
11055,28/04/2020,HILARION-Abastos,Venezuela,San Crist?bal,25@NuNuCa Nu?-Nougat-Creme@5.39308,15,14,7366,Communications,6
11055,28/04/2020,HILARION-Abastos,Venezuela,San Crist?bal,51@Manjimup Dried Apples@20.41666,20,53,9320,Economy and Industry,8
11055,28/04/2020,HILARION-Abastos,Venezuela,San Crist?bal,57@Ravioli Angelo@7.51179,20,19.5,8952,Finance,22
11056,28/04/2020,Eastern Connection,UK,London,7@Uncle Bob's Organic Dried Pears@11.5566,40,30,5133,Defense,24
11056,28/04/2020,Eastern Connection,UK,London,55@P?t? chinois@9.24528,35,24,11183,Agriculture and Rural Development,16
11056,28/04/2020,Eastern Connection,UK,London,60@Camembert Pierrot@13.09748,50,34,10365,Culture and Sports,7
11057,29/04/2020,North/South,UK,London,70@Outback Lager@5.7783,3,15,7882,Agriculture and Rural Development,7
11058,29/04/2020,Blauer See Delikatessen,Israel,Lod,21@Sir Rodney's Scones@3.8522,3,10,11504,Culture and Sports,7
11058,29/04/2020,Blauer See Delikatessen,Israel,Lod,60@Camembert Pierrot@13.09748,21,34,8323,Defense,11
11058,29/04/2020,Blauer See Delikatessen,Israel,Lod,61@Sirop d'?rable@10.97877,4,28.5,7500,Finance,22
11059,29/04/2020,Ricardo Adocicados,Brazil,Rio de Janeiro,13@Konbu@2.31132,30,6,8870,Finance,12
11059,29/04/2020,Ricardo Adocicados,Brazil,Rio de Janeiro,17@Alice Mutton@15.02358,12,39,10584,Communications,9
11059,29/04/2020,Ricardo Adocicados,Brazil,Rio de Janeiro,60@Camembert Pierrot@13.09748,35,34,5251,Communications,17
11060,30/04/2020,Franchi S.p.A.,Italy,Torino,60@Camembert Pierrot@13.09748,4,34,9531,Defense,15
11060,30/04/2020,Franchi S.p.A.,Italy,Torino,77@Original Frankfurter gr?ne So?e@5.00786,10,13,11657,Communications,16
11061,30/04/2020,Great Lakes Food Market,USA,Eugene,60@Camembert Pierrot@13.09748,15,34,10782,Energy,10
11062,30/04/2020,Reggiani Caseifici,Italy,Reggio Emilia,53@Perth Pasties@12.635216,10,32.8,11894,Economy and Industry,25
11062,30/04/2020,Reggiani Caseifici,Italy,Reggio Emilia,70@Outback Lager@5.7783,12,15,5067,Agriculture and Rural Development,25
11063,30/04/2020,Hungry Owl All-Night Grocers,Ireland,Cork,34@Sasquatch Ale@5.39308,30,14,11518,Energy,17
11063,30/04/2020,Hungry Owl All-Night Grocers,Ireland,Cork,40@Boston Crab Meat@7.088048,40,18.4,7439,Energy,21
11063,30/04/2020,Hungry Owl All-Night Grocers,Ireland,Cork,41@Jack's New England Clam Chowder@3.717373,30,9.65,6333,Energy,6
11064,01/05/2020,Save-a-lot Markets,USA,Boise,17@Alice Mutton@15.02358,77,39,5591,Communications,10
11064,01/05/2020,Save-a-lot Markets,USA,Boise,41@Jack's New England Clam Chowder@3.717373,12,9.65,8776,Finance,8
11064,01/05/2020,Save-a-lot Markets,USA,Boise,53@Perth Pasties@12.635216,25,32.8,12306,Agriculture and Rural Development,11
11064,01/05/2020,Save-a-lot Markets,USA,Boise,55@P?t? chinois@9.24528,4,24,6920,Finance,23
11064,01/05/2020,Save-a-lot Markets,USA,Boise,68@Scottish Longbreads@4.81525,55,12.5,9629,Culture and Sports,10
11065,01/05/2020,LILA-Supermercado,Venezuela,Barquisimeto,30@Nord-Ost Matjeshering@9.9733458,4,25.89,8538,Energy,20
11065,01/05/2020,LILA-Supermercado,Venezuela,Barquisimeto,54@Tourti?re@2.869889,20,7.45,11613,Culture and Sports,12
11066,01/05/2020,White Clover Markets,USA,Seattle,16@Pavlova@6.722089,3,17.45,8704,Culture and Sports,24
11066,01/05/2020,White Clover Markets,USA,Seattle,19@Teatime Chocolate Biscuits@3.544024,42,9.2,7469,Finance,10
11066,01/05/2020,White Clover Markets,USA,Seattle,34@Sasquatch Ale@5.39308,35,14,6982,Economy and Industry,19
11067,04/05/2020,Drachenblut Delikatessen,Israel,Holon,41@Jack's New England Clam Chowder@3.717373,9,9.65,8189,Energy,17
11068,04/05/2020,Queen Cozinha,Brazil,Sao Paulo,28@R?ssle Sauerkraut@17.566032,8,45.6,5643,Energy,13
11068,04/05/2020,Queen Cozinha,Brazil,Sao Paulo,43@Ipoh Coffee@17.72012,36,46,10258,Agriculture and Rural Development,9
11068,04/05/2020,Queen Cozinha,Brazil,Sao Paulo,77@Original Frankfurter gr?ne So?e@5.00786,28,13,11131,Culture and Sports,11
11069,04/05/2020,Tortuga Restaurante,Mexico,M?xico D.F.,39@Chartreuse verte@6.93396,20,18,8571,Defense,20
11070,05/05/2020,Lehmanns Marktstand,Israel,Beer Sheva,1@Chai@6.93396,40,18,12018,Communications,8
11070,05/05/2020,Lehmanns Marktstand,Israel,Beer Sheva,2@Chang@7.31918,20,19,8881,Energy,7
11070,05/05/2020,Lehmanns Marktstand,Israel,Beer Sheva,16@Pavlova@6.722089,30,17.45,6696,Defense,22
11070,05/05/2020,Lehmanns Marktstand,Israel,Beer Sheva,31@Gorgonzola Telino@4.81525,20,12.5,5671,Energy,12
11071,05/05/2020,LILA-Supermercado,Venezuela,Barquisimeto,7@Uncle Bob's Organic Dried Pears@11.5566,15,30,12242,Communications,7
11071,05/05/2020,LILA-Supermercado,Venezuela,Barquisimeto,13@Konbu@2.31132,10,6,5276,Communications,11
11072,05/05/2020,Ernst Handel,Austria,Graz,2@Chang@7.31918,8,19,9463,Communications,25
11072,05/05/2020,Ernst Handel,Austria,Graz,41@Jack's New England Clam Chowder@3.717373,40,9.65,8584,Agriculture and Rural Development,19
11072,05/05/2020,Ernst Handel,Austria,Graz,50@Valkoinen suklaa@6.259825,22,16.25,5367,Finance,22
11072,05/05/2020,Ernst Handel,Austria,Graz,64@Wimmers gute Semmelkn?del@12.808565,130,33.25,7119,Communications,19
11073,05/05/2020,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,11@Queso Cabrales@8.08962,10,21,10599,Agriculture and Rural Development,19
11073,05/05/2020,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,24@Guaran? Fant?stica@1.73349,20,4.5,7571,Energy,5
11074,06/05/2020,Simons bistro,Denmark,Kobenhavn,16@Pavlova@6.722089,14,17.45,12172,Energy,17
11075,06/05/2020,Richter Supermarkt,Switzerland,Gen?ve,2@Chang@7.31918,10,19,9436,Energy,10
11075,06/05/2020,Richter Supermarkt,Switzerland,Gen?ve,46@Spegesild@4.62264,30,12,8625,Finance,23
11075,06/05/2020,Richter Supermarkt,Switzerland,Gen?ve,76@Lakkalik??ri@6.93396,2,18,7015,Economy and Industry,5
11076,06/05/2020,Bon app',France,Marseille,6@Grandma's Boysenberry Spread@9.6305,20,25,6260,Defense,7
11076,06/05/2020,Bon app',France,Marseille,14@Tofu@8.956365,20,23.25,7352,Defense,18
11076,06/05/2020,Bon app',France,Marseille,19@Teatime Chocolate Biscuits@3.544024,10,9.2,6962,Agriculture and Rural Development,19
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,2@Chang@7.31918,24,19,6955,Culture and Sports,9
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,3@Aniseed Syrup@3.8522,4,10,8547,Economy and Industry,13
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,4@Chef Anton's Cajun Seasoning@8.47484,1,22,9415,Economy and Industry,18
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,6@Grandma's Boysenberry Spread@9.6305,1,25,12106,Communications,11
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,7@Uncle Bob's Organic Dried Pears@11.5566,1,30,11330,Agriculture and Rural Development,16
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,8@Northwoods Cranberry Sauce@15.4088,2,40,7338,Finance,18
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,10@Ikura@11.94182,1,31,7594,Economy and Industry,25
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,12@Queso Manchego La Pastora@14.63836,2,38,5185,Communications,25
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,13@Konbu@2.31132,4,6,8368,Economy and Industry,23
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,14@Tofu@8.956365,1,23.25,8089,Economy and Industry,5
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,16@Pavlova@6.722089,2,17.45,5680,Economy and Industry,11
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,20@Sir Rodney's Marmalade@31.20282,1,81,7347,Economy and Industry,15
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,23@Tunnbr?d@3.46698,2,9,8166,Energy,24
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,32@Mascarpone Fabioli@12.32704,1,32,6809,Defense,9
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,39@Chartreuse verte@6.93396,2,18,11187,Communications,15
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,41@Jack's New England Clam Chowder@3.717373,3,9.65,8988,Defense,11
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,46@Spegesild@4.62264,3,12,7073,Agriculture and Rural Development,10
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,52@Filo Mix@2.69654,2,7,5201,Culture and Sports,25
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,55@P?t? chinois@9.24528,2,24,11865,Communications,9
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,60@Camembert Pierrot@13.09748,2,34,5202,Finance,23
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,64@Wimmers gute Semmelkn?del@12.808565,2,33.25,8327,Energy,11
11077,06/05/2020,Rattlesnake Canyon Grocery,USA,Albuquerque,66@Louisiana Hot Spiced Okra@6.54874,1,17,11114,Economy and Industry,15
